,Unnamed: 0,player_name,team_abbreviation,age,player_height,player_weight,college,country,draft_year,draft_round,draft_number,gp,pts,reb,ast,net_rating,oreb_pct,dreb_pct,usg_pct,ts_pct,ast_pct,season
923,923,Dee Brown,TOR,30,187.96,83.91452,Jacksonville,USA,1990,1,19,49,11.2,2.1,2.9,-1,0.013,0.075,0.1939999999999999,0.529,0.187,1998-99
924,924,Dell Curry,MIL,35,195.58,92.98636,Virginia Tech,USA,1986,1,15,42,10.1,2,1.1,2.2,0.026,0.088,0.222,0.603,0.105,1998-99
925,925,Dennis Rodman,LAL,38,200.66,95.25432,Southeastern Oklahoma State,USA,1986,2,27,23,2.1,11.2,1.3,-1.4,0.114,0.348,0.065,0.3879999999999999,0.063,1998-99
926,926,Derek Anderson,CLE,24,195.58,88.45044,Kentucky,USA,1997,1,13,38,10.8,2.9,3.8,-1.5,0.027,0.12,0.236,0.529,0.305,1998-99
927,927,Eddie Johnson,HOU,40,200.66,97.52228,Illinois,USA,1981,2,29,3,4,0.7,0.3,-20.8,0,0.154,0.292,0.462,0.063,1998-99
928,928,Gerard King,SAS,26,205.74,104.32616,Nicholls State,USA,Undrafted,Undrafted,Undrafted,19,1.2,0.7,0.2,5.7,0.102,0.1159999999999999,0.174,0.525,0.103,1998-99
929,929,Elden Campbell,CHH,30,213.36,115.66596,Clemson,USA,1990,1,27,49,12.6,8.1,1.4,1.3,0.104,0.214,0.214,0.528,0.091,1998-99
930,930,Glenn Robinson,MIL,26,200.66,104.32616,Purdue,USA,1994,1,1,47,18.4,5.9,2.1,5.7,0.0579999999999999,0.153,0.283,0.523,0.118,1998-99
931,931,Grant Hill,DET,26,203.2,102.0582,Duke,USA,1994,1,3,50,21.1,7.1,6,4.4,0.044,0.193,0.295,0.5429999999999999,0.324,1998-99
932,932,Grant Long,ATL,33,205.74,112.490816,Eastern Michigan,USA,1988,2,33,50,9.8,5.9,1.1,8.2,0.088,0.168,0.186,0.529,0.078,1998-99
933,933,Greg Anthony,POR,31,185.42,81.64656,Nevada-Las Vegas,USA,1991,1,12,50,6.4,1.3,2,12.7,0.021,0.068,0.1989999999999999,0.55,0.223,1998-99
934,934,Greg Foster,UTA,30,210.82,113.398,Texas-El Paso,USA,1990,2,35,42,2.8,2,0.6,-6.6,0.076,0.14,0.18,0.401,0.103,1998-99
935,935,Greg Minor,BOS,27,198.12,95.25432,Louisville,USA,1994,1,25,44,4.9,2.7,1.1,6.9,0.044,0.129,0.152,0.475,0.1009999999999999,1998-99
936,936,Greg Ostertag,UTA,26,218.44,127.00576,Kansas,USA,1995,1,28,48,5.7,7.3,0.5,12.6,0.105,0.198,0.11,0.523,0.027,1998-99
937,937,Hakeem Olajuwon,HOU,36,213.36,115.66596,Houston,Nigeria,1984,1,1,50,18.9,9.6,1.8,1.9,0.074,0.226,0.262,0.5589999999999999,0.0969999999999999,1998-99
938,938,Harvey Grant,PHI,33,205.74,102.0582,Oklahoma,USA,1988,1,12,47,3.1,2.3,0.5,3.5,0.052,0.113,0.1169999999999999,0.4039999999999999,0.048,1998-99
939,939,Haywoode Workman,MIL,33,190.5,81.64656,Oral Roberts,USA,1989,2,49,29,6.9,3.5,5.9,4.2,0.022,0.129,0.147,0.524,0.3229999999999999,1998-99
940,940,Herb Williams,NYK,41,210.82,117.93392,Ohio State,USA,1981,1,14,6,1.7,1,0,0.9,0.088,0.103,0.138,0.563,0,1998-99
941,941,Hersey Hawkins,SEA,32,190.5,90.7184,Bradley,USA,1988,1,6,50,10.3,4,2.5,1.8,0.036,0.107,0.15,0.5539999999999999,0.119,1998-99
942,942,Horace Grant,ORL,33,208.28,111.13004,Clemson,USA,1987,1,10,50,8.9,7,1.8,0.4,0.081,0.1639999999999999,0.147,0.455,0.095,1998-99
943,943,Hot Rod Williams,DAL,36,210.82,111.13004,Tulane,USA,1985,2,45,25,1.2,3.3,0.6,-11.8,0.0969999999999999,0.131,0.057,0.3879999999999999,0.057,1998-99
944,944,Howard Eisley,UTA,26,187.96,81.64656,Boston College,USA,1994,2,30,50,7.4,1.9,3.7,2.5,0.015,0.091,0.213,0.527,0.35,1998-99
945,945,Hubert Davis,DAL,29,195.58,83.007336,North Carolina,USA,1992,1,20,50,9.1,1.7,1.8,-1.9,0.002,0.072,0.162,0.545,0.108,1998-99
946,946,Ike Austin,ORL,29,208.28,122.46984,Arizona State,USA,1991,2,48,49,9.7,4.8,1.8,-1.6,0.074,0.1369999999999999,0.233,0.457,0.128,1998-99
947,947,Isaiah Rider,POR,28,195.58,97.52228,Nevada-Las Vegas,USA,1993,1,5,47,13.9,4.2,2.2,0.5,0.05,0.11,0.253,0.486,0.141,1998-99
948,948,J.R. Henderson,VAN,22,203.2,105.68693600000002,UCLA,USA,1998,2,56,30,3.2,1.6,0.7,-6.9,0.069,0.0969999999999999,0.1889999999999999,0.419,0.128,1998-99
949,949,Cory Alexander,DEN,26,185.42,86.18248,Virginia,USA,1995,1,29,36,7.3,2.1,3.3,-1.1,0.01,0.102,0.2,0.467,0.275,1998-99
950,950,J.R. Reid,LAL,31,208.28,112.037224,North Carolina,USA,1989,1,5,41,9,5.2,1.2,-0.7,0.055,0.181,0.18,0.547,0.081,1998-99
951,951,Glen Rice,LAL,32,203.2,99.79024,Michigan,USA,1989,1,4,27,17.5,3.7,2.6,4.2,0.011,0.108,0.2239999999999999,0.542,0.118,1998-99
952,952,Eddie Jones,CHH,27,198.12,90.7184,Temple,USA,1994,1,10,50,15.6,3.9,3.7,5.8,0.032,0.086,0.1989999999999999,0.546,0.17,1998-99
953,953,Gheorghe Muresan,NJN,28,231.14,137.438376,,USA,1993,2,30,1,0,0,0,-200,0,0,1,0,0,1998-99
954,954,Gerald Brown,PHX,23,193.04,95.25432,Pepperdine,USA,Undrafted,Undrafted,Undrafted,33,2.4,0.7,0.9,-12.1,0.022,0.078,0.226,0.42,0.23,1998-99
955,955,Eldridge Recasner,CHH,31,193.04,86.18248,Washington,USA,1992,Undrafted,Undrafted,44,5,1.8,2.1,-3.8,0.035,0.095,0.172,0.552,0.2319999999999999,1998-99
956,956,Elliot Perry,NJN,30,182.88,68.945984,Memphis,USA,1991,2,37,35,2.8,1,1.3,-7.5,0.024,0.096,0.211,0.449,0.305,1998-99
957,957,Eric Montross,DET,27,213.36,122.46984,North Carolina,USA,1994,1,9,46,2.1,3,0.3,2.2,0.098,0.201,0.094,0.505,0.042,1998-99
958,958,Eric Murdock,NJN,31,185.42,86.18248,Providence,USA,1991,1,21,15,7.9,2.3,4.4,-3.3,0.008,0.089,0.171,0.474,0.289,1998-99
959,959,Eric Piatkowski,LAC,28,200.66,97.52228,Nebraska,USA,1994,1,15,49,10.5,2.9,1.1,-9,0.035,0.098,0.188,0.555,0.074,1998-99
960,960,Eric Riley,BOS,29,213.36,111.13004,Michigan,USA,1993,2,33,35,2.2,2.8,0.4,2.8,0.121,0.201,0.126,0.5770000000000001,0.06,1998-99
961,961,Eric Snow,PHI,26,190.5,92.532768,Michigan State,USA,1995,2,43,48,8.6,3.4,6.3,3.7,0.017,0.096,0.14,0.499,0.296,1998-99
962,962,Eric Washington,DEN,25,193.04,86.18248,Alabama,USA,1997,2,46,38,5.4,2.3,0.8,-6.3,0.05,0.083,0.139,0.517,0.069,1998-99
963,963,Eric Williams,DEN,26,203.2,99.79024,Providence,USA,1995,1,14,38,7.3,2.1,1,-9.8,0.049,0.073,0.196,0.494,0.094,1998-99
964,964,Erick Dampier,GSW,23,210.82,120.20188,Mississippi State,USA,1996,1,10,50,8.8,7.6,1.1,-3.5,0.123,0.171,0.193,0.439,0.064,1998-99
965,965,Erick Strickland,DAL,25,190.5,95.25432,Nebraska,USA,Undrafted,Undrafted,Undrafted,33,7.5,2.5,1.9,-3,0.023,0.143,0.221,0.499,0.2,1998-99
966,966,Ervin Johnson,MIL,31,210.82,111.13004,New Orleans,USA,1993,1,23,50,5.1,6.4,0.4,-0.6,0.138,0.226,0.13,0.544,0.031,1998-99
967,967,Etdrick Bohannon,WAS,26,205.74,99.79024,Auburn-Montgomery,USA,Undrafted,Undrafted,Undrafted,2,0,0,0,-14.7,0,0,0,0,0,1998-99
968,968,Felipe Lopez,VAN,24,198.12,88.45044,St. John's (NY),Dominican Republic,1998,1,24,47,9.3,3.5,1.3,-9.1,0.065,0.0969999999999999,0.196,0.498,0.093,1998-99
969,969,Felton Spencer,GSW,31,213.36,120.20188,Louisville,USA,1990,1,6,26,1.6,1.8,0,-3.4,0.113,0.178,0.139,0.473,0,1998-99
970,970,Fred Hoiberg,IND,26,193.04,92.079176,Iowa State,USA,1995,2,52,12,1.6,0.9,0.3,0.1,0.027,0.136,0.144,0.402,0.077,1998-99
971,971,Gary Grant,POR,34,190.5,83.91452,Michigan,USA,1988,1,15,2,0,0,1.5,66.6,0,0,0.073,0,0.5,1998-99
972,972,Gary Payton,SEA,30,193.04,81.64656,Oregon State,USA,1990,1,2,50,21.7,4.9,8.7,-0.1,0.035,0.108,0.2689999999999999,0.519,0.3979999999999999,1998-99
973,973,Gary Trent,DAL,24,203.2,113.398,Ohio,USA,1995,1,11,45,16,7.8,1.7,-1.5,0.106,0.186,0.261,0.51,0.106,1998-99
974,974,George Lynch,PHI,28,203.2,103.418976,North Carolina,USA,1993,1,12,43,8.3,6.5,1.8,5.1,0.095,0.15,0.16,0.461,0.1,1998-99
975,975,George McCloud,PHX,32,203.2,102.0582,Florida State,USA,1989,1,7,48,8.9,3.4,1.6,1.4,0.032,0.125,0.153,0.591,0.1009999999999999,1998-99
976,976,Gerald Wilkins,ORL,35,198.12,83.91452,Tennessee-Chattanooga,USA,1985,2,47,3,0.7,0.3,0.3,-2,0,0.053,0.192,0.1009999999999999,0.067,1998-99
977,977,Corliss Williamson,SAC,25,200.66,111.13004,Arkansas,USA,1995,1,13,50,13.2,4.1,1.3,-1.5,0.064,0.089,0.217,0.517,0.076,1998-99
978,978,Billy Owens,SEA,30,203.2,99.79024,Syracuse,USA,1991,1,3,21,7.8,3.8,1.8,-2.3,0.087,0.128,0.21,0.452,0.133,1998-99
979,979,Corey Benjamin,CHI,21,198.12,90.7184,Oregon State,USA,1998,1,28,30,3.9,1.3,0.3,-16.4,0.0579999999999999,0.095,0.2269999999999999,0.4379999999999999,0.065,1998-99
980,980,Antoine Carr,HOU,37,205.74,122.46984,Wichita State,USA,1983,1,8,18,2.6,1.7,0.5,-6.4,0.065,0.151,0.198,0.427,0.107,1998-99
981,981,Antoine Walker,BOS,22,205.74,111.13004,Kentucky,USA,1996,1,6,42,18.7,8.5,3.1,-6.2,0.073,0.1939999999999999,0.273,0.476,0.152,1998-99
982,982,Antonio Daniels,SAS,24,193.04,90.7184,Bowling Green,USA,1997,1,4,47,4.7,1.1,2.3,10.1,0.025,0.07,0.192,0.52,0.31,1998-99
983,983,Antonio Davis,IND,30,205.74,104.32616,Texas-El Paso,USA,1990,2,45,49,9.4,7,0.7,1.2,0.108,0.22,0.181,0.535,0.049,1998-99
984,984,Antonio Lang,CLE,27,203.2,92.98636,Duke,USA,1994,2,29,10,1.3,1.6,0.1,-23.9,0.15,0.208,0.113,0.653,0.0289999999999999,1998-99
985,985,Antonio McDyess,DEN,24,205.74,99.79024,Alabama,USA,1995,1,2,50,21.2,10.7,1.6,-5.9,0.0969999999999999,0.2289999999999999,0.273,0.515,0.085,1998-99
986,986,Armen Gilliam,MIL,35,205.74,117.93392,Nevada-Las Vegas,USA,1987,1,2,34,8.3,3.7,0.6,-1.3,0.061,0.166,0.222,0.525,0.053,1998-99
987,987,Arvydas Sabonis,POR,34,220.98,132.448864,,Lithuania,1986,1,24,50,12.1,7.9,2.4,4.4,0.078,0.254,0.2189999999999999,0.546,0.156,1998-99
988,988,Austin Croshere,IND,24,205.74,106.59412,Providence,USA,1997,1,12,27,3.4,1.7,0.4,-12.5,0.071,0.152,0.208,0.54,0.075,1998-99
989,989,Avery Johnson,SAS,34,180.34,81.64656,Southern,USA,Undrafted,Undrafted,Undrafted,50,9.7,2.4,7.4,9.7,0.016,0.061,0.171,0.487,0.362,1998-99
990,990,B.J. Armstrong,ORL,31,187.96,83.91452,Iowa,USA,1989,1,18,32,3.3,1.2,1.9,-5.2,0.0069999999999999,0.111,0.16,0.54,0.305,1998-99
991,991,Ben Davis,NYK,26,205.74,108.86208,Arizona,USA,1996,2,43,8,2.1,1.4,0.4,16.6,0.3,0.154,0.341,0.433,0.25,1998-99
992,992,Ben Wallace,WAS,24,205.74,108.86208,Virginia Union,USA,Undrafted,Undrafted,Undrafted,46,6,8.3,0.4,1.8,0.128,0.2319999999999999,0.11,0.537,0.023,1998-99
993,993,Benoit Benjamin,PHI,34,213.36,113.398,Creighton,USA,1985,1,3,6,0.7,1.3,0.2,-1.8,0.1,0.217,0.132,0.286,0.043,1998-99
994,994,Bill Curley,MIN,27,205.74,99.79024,Boston College,USA,1994,1,22,35,2.2,1.5,0.4,5.9,0.0579999999999999,0.103,0.107,0.477,0.05,1998-99
995,995,Bill Wennington,CHI,36,213.36,125.644984,St. John's (NY),USA,1985,1,16,38,3.8,2.1,0.5,-7.7,0.048,0.159,0.218,0.381,0.085,1998-99
996,996,Bimbo Coles,GSW,31,187.96,82.553744,Virginia Tech,USA,1990,2,40,48,9.5,2.4,4.6,-2.7,0.017,0.0819999999999999,0.187,0.496,0.286,1998-99
997,997,Bison Dele,DET,30,210.82,117.93392,Arizona,USA,1991,1,10,49,10.5,5.6,1.4,2.1,0.099,0.187,0.243,0.531,0.115,1998-99
998,998,Blue Edwards,MIA,33,193.04,90.7184,East Carolina,USA,1989,1,21,24,3.2,1.4,1.3,-1.1,0.031,0.096,0.168,0.495,0.19,1998-99
999,999,Bo Outlaw,ORL,28,203.2,95.25432,Houston,USA,Undrafted,Undrafted,Undrafted,31,6.5,5.4,1.8,-0.5,0.073,0.155,0.136,0.535,0.111,1998-99
1000,1000,Bob Sura,CLE,26,195.58,90.7184,Florida State,USA,1995,1,17,50,4.3,2,3,-4,0.032,0.124,0.1939999999999999,0.419,0.361,1998-99
1001,1001,Anthony Peeler,MIN,29,193.04,94.347136,Missouri,USA,1992,1,15,28,9.6,3,2.8,3.4,0.037,0.081,0.172,0.465,0.139,1998-99
1002,1002,Bobby Jackson,MIN,26,185.42,83.91452,Minnesota,USA,1997,1,23,50,7.1,2.7,3.3,-1.7,0.048,0.1169999999999999,0.217,0.461,0.305,1998-99
1003,1003,Anthony Parker,PHI,24,198.12,97.52228,Bradley,USA,1997,1,21,2,1,0,0,38.3,0,0,0.177,1,0,1998-99
1004,1004,Anthony Johnson,ATL,24,190.5,86.18248,College of Charleston,USA,1997,2,39,49,5,1.5,2.2,-1.8,0.022,0.077,0.177,0.467,0.249,1998-99
1005,1005,Jacque Vaughn,UTA,24,185.42,86.18248,Kansas,USA,1997,1,27,19,2.3,0.6,0.6,-20.1,0.012,0.133,0.276,0.542,0.316,1998-99
1006,1006,A.C. Green,DAL,35,205.74,102.0582,Oregon State,USA,1985,1,23,50,4.9,4.6,0.5,-5.6,0.0969999999999999,0.179,0.148,0.441,0.043,1998-99
1007,1007,Aaron McKie,PHI,26,195.58,94.800728,Temple,USA,1994,1,17,50,4.8,2.8,2,-1.9,0.033,0.139,0.152,0.4539999999999999,0.183,1998-99
1008,1008,Aaron Williams,SEA,27,205.74,102.0582,Xavier,USA,Undrafted,Undrafted,Undrafted,40,4,3.2,0.6,-11.2,0.129,0.191,0.18,0.508,0.094,1998-99
1009,1009,Adam Keefe,UTA,29,205.74,104.32616,Stanford,USA,1992,1,10,44,4,3.2,0.6,4.2,0.103,0.16,0.142,0.5329999999999999,0.074,1998-99
1010,1010,Adonal Foyle,GSW,24,208.28,113.398,Colgate,St. Vincent & Grenadines,1997,1,8,44,2.9,4.4,0.4,-3.9,0.14,0.2019999999999999,0.126,0.45,0.049,1998-99
1011,1011,Adonis Jordan,MIL,28,180.34,77.11064,Kansas,USA,1993,2,42,4,1.5,0,0.8,-36.4,0,0,0.185,0.521,0.273,1998-99
1012,1012,Al Harrington,IND,19,205.74,104.32616,,USA,1998,1,25,21,2.1,1.9,0.2,-8.3,0.132,0.148,0.21,0.359,0.06,1998-99
1013,1013,Alan Henderson,ATL,26,205.74,106.59412,Indiana,USA,1995,1,16,38,12.5,6.6,0.7,-3.1,0.102,0.152,0.2239999999999999,0.485,0.048,1998-99
1014,1014,Allan Houston,NYK,28,198.12,90.7184,Tennessee,USA,1993,1,11,50,16.3,3,2.7,1.8,0.013,0.08,0.241,0.515,0.152,1998-99
1015,1015,Allen Iverson,PHI,24,182.88,74.84268,Georgetown,USA,1996,1,1,48,26.8,4.9,4.6,3.6,0.038,0.1009999999999999,0.3229999999999999,0.508,0.2339999999999999,1998-99
1016,1016,Alonzo Mourning,MIA,29,208.28,118.38751200000002,Georgetown,USA,1992,1,2,46,20.1,11,1.6,10.6,0.125,0.216,0.27,0.564,0.086,1998-99
1017,1017,Alvin Sims,PHX,24,193.04,106.59412,Louisville,USA,Undrafted,Undrafted,Undrafted,4,2.8,1,1.3,-30,0.143,0.045,0.272,0.451,0.3329999999999999,1998-99
1018,1018,Alvin Williams,TOR,24,195.58,83.91452,Villanova,USA,1997,2,47,50,5,1.6,2.6,-3.1,0.02,0.067,0.1369999999999999,0.477,0.207,1998-99
1019,1019,Andrae Patterson,MIN,23,205.74,107.954896,Indiana,USA,1998,2,46,35,3.3,1.9,0.4,-1.6,0.104,0.144,0.206,0.505,0.094,1998-99
1020,1020,Andrew DeClercq,CLE,26,208.28,104.32616,Florida,USA,1995,2,34,47,7.9,5.4,0.7,-2.6,0.11,0.172,0.166,0.5489999999999999,0.049,1998-99
1021,1021,Andrew Gaze,SAS,33,200.66,92.98636,Seton Hall,USA,Undrafted,Undrafted,Undrafted,19,1.1,0.3,0.3,27.4,0.038,0.048,0.206,0.42,0.182,1998-99
1022,1022,Andrew Lang,CHI,33,210.82,111.13004,Arkansas,USA,1988,2,28,21,3.8,4.4,0.6,-7.1,0.096,0.196,0.155,0.367,0.0579999999999999,1998-99
1023,1023,Anfernee Hardaway,ORL,27,200.66,97.52228,Memphis,USA,1993,1,3,50,15.8,5.7,5.3,1.9,0.044,0.127,0.2239999999999999,0.488,0.248,1998-99
1024,1024,Antawn Jamison,GSW,23,205.74,101.151016,North Carolina,USA,1998,1,4,47,9.6,6.4,0.7,-3,0.12,0.173,0.216,0.487,0.0579999999999999,1998-99
1025,1025,Anthony Avent,UTA,29,205.74,106.59412,Seton Hall,USA,1991,1,15,5,1.8,2.4,0.2,5.4,0.178,0.1,0.2019999999999999,0.324,0.043,1998-99
1026,1026,Anthony Miller,HOU,27,205.74,115.66596,Michigan State,USA,1994,2,39,29,2.4,2.3,0.2,7.2,0.136,0.177,0.142,0.502,0.044,1998-99
1027,1027,Bobby Phills,CHH,29,195.58,102.511792,Southern,USA,1991,2,45,43,14.3,4,3.5,3.4,0.031,0.095,0.2,0.537,0.168,1998-99
1028,1028,Bonzi Wells,POR,22,195.58,95.25432,Ball State,USA,1998,1,11,7,4.4,1.3,0.4,-8,0.125,0.125,0.389,0.555,0.231,1998-99
1029,1029,Brad Miller,CHH,23,210.82,113.398,Purdue,USA,Undrafted,Undrafted,Undrafted,38,6.3,3.1,0.6,6.6,0.098,0.1969999999999999,0.214,0.6509999999999999,0.081,1998-99
1030,1030,Charlie Ward,NYK,28,187.96,86.18248,Florida State,USA,1994,1,26,50,7.6,3.4,5.4,2.6,0.018,0.108,0.152,0.513,0.289,1998-99
1031,1031,Chauncey Billups,DEN,22,190.5,91.625584,Colorado,USA,1997,1,3,45,13.9,2.1,3.8,-6,0.019,0.059,0.203,0.547,0.192,1998-99
1032,1032,Cherokee Parks,VAN,26,210.82,108.86208,Duke,USA,1995,1,12,48,5.5,5.1,0.8,-12.4,0.076,0.18,0.144,0.445,0.057,1998-99
1033,1033,Chris Anstey,DAL,24,213.36,112.944408,,USA,1997,1,18,41,3.3,2.4,0.7,-5.4,0.083,0.155,0.18,0.418,0.093,1998-99
1034,1034,Chris Carr,NJN,25,198.12,99.79024,Southern Illinois,USA,1995,2,56,39,5.3,1.8,0.6,-6.4,0.054,0.129,0.247,0.465,0.102,1998-99
1035,1035,Chris Childs,NYK,31,190.5,88.45044,Boise State,USA,Undrafted,Undrafted,Undrafted,48,6.8,2.8,4,1.6,0.017,0.102,0.145,0.544,0.267,1998-99
1036,1036,Chris Crawford,ATL,24,205.74,106.59412,Marquette,USA,1997,2,50,42,6.9,2.1,0.6,0.5,0.0559999999999999,0.077,0.205,0.504,0.059,1998-99
1037,1037,Chris Dudley,NYK,34,210.82,117.93392,Yale,USA,1987,4,75,46,2.5,4.2,0.2,7.5,0.145,0.198,0.107,0.4539999999999999,0.017,1998-99
1038,1038,Chris Gatling,MIL,31,208.28,104.32616,Old Dominion,USA,1991,1,16,48,5.7,3.7,0.7,-3.1,0.08,0.195,0.223,0.445,0.077,1998-99
1039,1039,Chris King,UTA,29,203.2,97.52228,Wake Forest,USA,1992,2,45,8,0.5,1.4,0.1,-16.3,0.026,0.25,0.14,0.228,0.048,1998-99
1040,1040,Chris Mills,GSW,29,200.66,97.975872,Arizona,USA,1993,1,22,47,10.3,5,2.2,-4.3,0.039,0.146,0.18,0.488,0.13,1998-99
1041,1041,Chris Morris,PHX,33,203.2,103.418976,Auburn,USA,1988,1,4,44,4.2,2.8,0.5,4,0.111,0.15,0.161,0.544,0.073,1998-99
1042,1042,Chris Mullin,IND,35,200.66,97.52228,St. John's (NY),USA,1985,1,7,50,10.1,3.2,1.6,6.2,0.027,0.127,0.1939999999999999,0.616,0.1119999999999999,1998-99
1043,1043,Chris Webber,SAC,26,208.28,111.13004,Michigan,USA,1993,1,1,42,20,13,4.1,1.3,0.093,0.237,0.249,0.491,0.171,1998-99
1044,1044,Chris Whitney,WAS,27,182.88,79.3786,Clemson,USA,1993,2,47,39,4.8,1.2,1.8,0.7,0.02,0.102,0.214,0.551,0.276,1998-99
1045,1045,Christian Laettner,DET,29,210.82,111.13004,Duke,USA,1992,1,3,16,7.6,3.4,1.5,3.1,0.072,0.132,0.207,0.462,0.14,1998-99
1046,1046,Chuck Person,CHH,35,203.2,106.59412,Auburn,USA,1986,1,4,50,6.1,2.6,1.2,-1.3,0.021,0.127,0.163,0.5,0.107,1998-99
1047,1047,Chucky Brown,CHH,31,203.2,97.52228,North Carolina State,USA,1989,2,43,48,8.5,3.6,1.2,1.3,0.037,0.133,0.175,0.51,0.086,1998-99
1048,1048,Clar. Weatherspoon,MIA,28,200.66,120.20188,Southern Mississippi,USA,1992,1,9,49,8.1,5,0.7,2.9,0.094,0.191,0.19,0.607,0.065,1998-99
1049,1049,Clifford Robinson,PHX,32,208.28,102.0582,Connecticut,USA,1989,2,36,50,16.4,4.5,2.6,6.2,0.045,0.108,0.218,0.5589999999999999,0.128,1998-99
1050,1050,Corey Beck,CHH,28,190.5,90.7184,Arkansas,USA,Undrafted,Undrafted,Undrafted,24,1.9,1.2,0.8,4.9,0.042,0.142,0.158,0.493,0.183,1998-99
1051,1051,Charles Smith,LAC,23,193.04,87.996848,New Mexico,USA,1997,1,26,23,3.7,1,0.6,-15.4,0.025,0.069,0.178,0.4039999999999999,0.071,1998-99
1052,1052,Charles Shackleford,CHH,33,210.82,111.13004,North Carolina State,USA,1988,2,32,32,3.3,4,0.4,-5.4,0.142,0.264,0.1689999999999999,0.521,0.07,1998-99
1053,1053,Charles R. Jones,CHI,23,190.5,81.64656,Long Island-Brooklyn,USA,Undrafted,Undrafted,Undrafted,29,3.7,1.4,1.4,-12.2,0.022,0.087,0.163,0.407,0.156,1998-99
1054,1054,Charles Oakley,TOR,35,205.74,111.13004,Virginia Union,USA,1985,1,9,50,7,7.5,3.4,-0.4,0.068,0.204,0.129,0.479,0.171,1998-99
1055,1055,Brandon Williams,SAS,24,198.12,97.52228,Davidson,USA,Undrafted,Undrafted,Undrafted,3,0.7,0.3,0,-38.9,0.3329999999999999,0,0.187,0.568,0,1998-99
1056,1056,Brent Barry,CHI,27,198.12,88.45044,Oregon State,USA,1995,1,15,37,11.1,3.9,3.1,-11.2,0.036,0.111,0.186,0.514,0.193,1998-99
1057,1057,Brent Price,HOU,30,185.42,83.91452,Oklahoma,USA,1992,2,32,40,7.3,2,2.8,1.6,0.0289999999999999,0.0819999999999999,0.17,0.624,0.2269999999999999,1998-99
1058,1058,Brevin Knight,CLE,23,177.8,78.471416,Stanford,USA,1997,1,16,39,9.6,3.4,7.7,1.1,0.017,0.118,0.19,0.495,0.442,1998-99
1059,1059,Brian Evans,MIN,25,203.2,99.79024,Indiana,USA,1996,1,27,16,2.1,1.2,0.9,-2.5,0.043,0.107,0.135,0.372,0.188,1998-99
1060,1060,Brian Grant,POR,27,205.74,115.212368,Xavier,USA,1994,1,8,48,11.5,9.8,1.4,8.4,0.138,0.222,0.174,0.5710000000000001,0.073,1998-99
1061,1061,Brian Shaw,POR,33,198.12,90.7184,California-Santa Barbara,USA,1988,1,24,1,0,1,1,-31.2,0,0.25,0.154,0,0.3329999999999999,1998-99
1062,1062,Brian Skinner,LAC,23,205.74,115.66596,Baylor,USA,1998,1,22,21,4.1,2.5,0,0.5,0.085,0.152,0.182,0.503,0.0069999999999999,1998-99
1063,1063,Bruce Bowen,BOS,28,200.66,90.7184,Cal State-Fullerton,USA,Undrafted,Undrafted,Undrafted,30,2.3,1.7,0.9,-3.9,0.032,0.086,0.104,0.3379999999999999,0.092,1998-99
1064,1064,Bruno Sundov,DAL,19,218.44,99.79024,,Croatia,1998,2,35,3,1.3,0,0.3,-64.9,0,0,0.287,0.286,0.143,1998-99
1065,1065,Corie Blount,CLE,30,208.28,109.769264,Cincinnati,USA,1993,1,25,34,2.9,4.4,0.4,2.7,0.127,0.196,0.126,0.4039999999999999,0.037,1998-99
1066,1066,Bryant Reeves,VAN,26,213.36,124.7378,Oklahoma State,USA,1995,1,6,25,10.8,5.5,1.5,-12.1,0.0819999999999999,0.149,0.228,0.449,0.099,1998-99
1067,1067,Bryce Drew,HOU,24,190.5,83.91452,Valparaiso,USA,1998,1,16,34,3.5,0.9,1.5,-1.2,0.008,0.073,0.171,0.445,0.193,1998-99
1068,1068,Bryon Russell,UTA,28,200.66,102.0582,Long Beach State,USA,1993,2,45,50,12.4,5.3,1.5,9.5,0.049,0.13,0.17,0.5720000000000001,0.072,1998-99
1069,1069,Calbert Cheaney,WAS,27,200.66,97.52228,Indiana,USA,1993,1,6,50,7.7,2.8,1.5,-1.2,0.03,0.104,0.179,0.433,0.096,1998-99
1070,1070,Carl Herrera,DEN,32,205.74,102.0582,Houston,USA,1990,2,30,28,2.3,2.2,0.1,-7.8,0.085,0.147,0.143,0.402,0.025,1998-99
1071,1071,Carlos Rogers,POR,28,210.82,99.79024,Tennessee State,USA,1994,1,11,2,2.5,0.5,0.5,24.9,0,0.091,0.2289999999999999,0.665,0.2,1998-99
1072,1072,Casey Shaw,PHI,23,210.82,117.93392,Toledo,USA,1998,2,37,9,0.2,0.3,0,-10.7,0.1669999999999999,0,0.286,0.125,0,1998-99
1073,1073,Cedric Ceballos,DAL,29,198.12,86.18248,Cal State-Fullerton,USA,1990,2,48,13,12.5,6.5,0.9,-8.5,0.066,0.193,0.244,0.504,0.074,1998-99
1074,1074,Cedric Henderson,CLE,24,200.66,102.0582,Memphis,USA,1997,2,44,50,9.1,3.9,2.3,-3.2,0.037,0.121,0.186,0.46,0.1369999999999999,1998-99
1075,1075,Charles Barkley,HOU,36,198.12,114.305184,Auburn,USA,1984,1,5,42,16.1,12.3,4.6,4.7,0.14,0.261,0.225,0.546,0.216,1998-99
